file_path,emotion_code,emotion_name,intensity,valence,arousal,actor
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-02-02-01-01-13.wav,2,calm,2,1,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-02-02-01-02-13.wav,2,calm,2,1,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-02-02-02-01-13.wav,2,calm,2,1,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-02-02-02-02-13.wav,2,calm,2,1,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-03-01-01-01-13.wav,3,happy,1,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-03-01-01-02-13.wav,3,happy,1,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-03-01-02-01-13.wav,3,happy,1,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-03-01-02-02-13.wav,3,happy,1,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-03-02-01-01-13.wav,3,happy,2,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-03-02-01-02-13.wav,3,happy,2,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-03-02-02-01-13.wav,3,happy,2,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-03-02-02-02-13.wav,3,happy,2,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-04-01-01-01-13.wav,4,sad,1,0,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-04-01-01-02-13.wav,4,sad,1,0,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-04-01-02-01-13.wav,4,sad,1,0,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-04-01-02-02-13.wav,4,sad,1,0,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-04-02-01-01-13.wav,4,sad,2,0,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-04-02-01-02-13.wav,4,sad,2,0,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-04-02-02-01-13.wav,4,sad,2,0,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-04-02-02-02-13.wav,4,sad,2,0,0,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-05-01-01-01-13.wav,5,angry,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-05-01-01-02-13.wav,5,angry,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-05-01-02-01-13.wav,5,angry,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-05-01-02-02-13.wav,5,angry,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-05-02-01-01-13.wav,5,angry,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-05-02-01-02-13.wav,5,angry,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-05-02-02-01-13.wav,5,angry,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-05-02-02-02-13.wav,5,angry,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-06-01-01-01-13.wav,6,fearful,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-06-01-01-02-13.wav,6,fearful,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-06-01-02-01-13.wav,6,fearful,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-06-01-02-02-13.wav,6,fearful,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-06-02-01-01-13.wav,6,fearful,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-06-02-01-02-13.wav,6,fearful,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-06-02-02-01-13.wav,6,fearful,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-06-02-02-02-13.wav,6,fearful,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-07-01-01-01-13.wav,7,disgust,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-07-01-01-02-13.wav,7,disgust,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-07-01-02-01-13.wav,7,disgust,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-07-01-02-02-13.wav,7,disgust,1,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-07-02-01-01-13.wav,7,disgust,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-07-02-01-02-13.wav,7,disgust,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-07-02-02-01-13.wav,7,disgust,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-07-02-02-02-13.wav,7,disgust,2,0,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-08-01-01-01-13.wav,8,surprised,1,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-08-01-01-02-13.wav,8,surprised,1,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-08-01-02-01-13.wav,8,surprised,1,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-08-01-02-02-13.wav,8,surprised,1,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-08-02-01-01-13.wav,8,surprised,2,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-08-02-01-02-13.wav,8,surprised,2,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-08-02-02-01-13.wav,8,surprised,2,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_13\03-01-08-02-02-02-13.wav,8,surprised,2,1,1,13
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-01-01-01-01-14.wav,1,neutral,1,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-01-01-01-02-14.wav,1,neutral,1,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-01-01-02-01-14.wav,1,neutral,1,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-01-01-02-02-14.wav,1,neutral,1,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-02-01-01-01-14.wav,2,calm,1,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-02-01-01-02-14.wav,2,calm,1,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-02-01-02-01-14.wav,2,calm,1,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-02-01-02-02-14.wav,2,calm,1,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-02-02-01-01-14.wav,2,calm,2,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-02-02-01-02-14.wav,2,calm,2,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-02-02-02-01-14.wav,2,calm,2,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-02-02-02-02-14.wav,2,calm,2,1,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-03-01-01-01-14.wav,3,happy,1,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-03-01-01-02-14.wav,3,happy,1,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-03-01-02-01-14.wav,3,happy,1,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-03-01-02-02-14.wav,3,happy,1,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-03-02-01-01-14.wav,3,happy,2,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-03-02-01-02-14.wav,3,happy,2,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-03-02-02-01-14.wav,3,happy,2,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-03-02-02-02-14.wav,3,happy,2,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-04-01-01-01-14.wav,4,sad,1,0,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-04-01-01-02-14.wav,4,sad,1,0,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,4,sad,1,0,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-04-01-02-02-14.wav,4,sad,1,0,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-04-02-01-01-14.wav,4,sad,2,0,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-04-02-01-02-14.wav,4,sad,2,0,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-04-02-02-01-14.wav,4,sad,2,0,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-04-02-02-02-14.wav,4,sad,2,0,0,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,5,angry,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-05-01-01-02-14.wav,5,angry,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-05-01-02-01-14.wav,5,angry,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-05-01-02-02-14.wav,5,angry,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-05-02-01-01-14.wav,5,angry,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,5,angry,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-05-02-02-01-14.wav,5,angry,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-05-02-02-02-14.wav,5,angry,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-06-01-01-01-14.wav,6,fearful,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-06-01-01-02-14.wav,6,fearful,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-06-01-02-01-14.wav,6,fearful,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-06-01-02-02-14.wav,6,fearful,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-06-02-01-01-14.wav,6,fearful,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-06-02-01-02-14.wav,6,fearful,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-06-02-02-01-14.wav,6,fearful,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-06-02-02-02-14.wav,6,fearful,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-07-01-01-01-14.wav,7,disgust,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-07-01-01-02-14.wav,7,disgust,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-07-01-02-01-14.wav,7,disgust,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-07-01-02-02-14.wav,7,disgust,1,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-07-02-01-01-14.wav,7,disgust,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-07-02-01-02-14.wav,7,disgust,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-07-02-02-01-14.wav,7,disgust,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-07-02-02-02-14.wav,7,disgust,2,0,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-08-01-01-01-14.wav,8,surprised,1,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-08-01-01-02-14.wav,8,surprised,1,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-08-01-02-01-14.wav,8,surprised,1,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-08-01-02-02-14.wav,8,surprised,1,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-08-02-01-01-14.wav,8,surprised,2,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-08-02-01-02-14.wav,8,surprised,2,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-08-02-02-01-14.wav,8,surprised,2,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_14\03-01-08-02-02-02-14.wav,8,surprised,2,1,1,14
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-01-01-01-01-15.wav,1,neutral,1,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-01-01-01-02-15.wav,1,neutral,1,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-01-01-02-01-15.wav,1,neutral,1,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-01-01-02-02-15.wav,1,neutral,1,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-02-01-01-01-15.wav,2,calm,1,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-02-01-01-02-15.wav,2,calm,1,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-02-01-02-01-15.wav,2,calm,1,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-02-01-02-02-15.wav,2,calm,1,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-02-02-01-01-15.wav,2,calm,2,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-02-02-01-02-15.wav,2,calm,2,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-02-02-02-01-15.wav,2,calm,2,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-02-02-02-02-15.wav,2,calm,2,1,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-03-01-01-01-15.wav,3,happy,1,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-03-01-01-02-15.wav,3,happy,1,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-03-01-02-01-15.wav,3,happy,1,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-03-01-02-02-15.wav,3,happy,1,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-03-02-01-01-15.wav,3,happy,2,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-03-02-01-02-15.wav,3,happy,2,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-03-02-02-01-15.wav,3,happy,2,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-03-02-02-02-15.wav,3,happy,2,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-04-01-01-01-15.wav,4,sad,1,0,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-04-01-01-02-15.wav,4,sad,1,0,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-04-01-02-01-15.wav,4,sad,1,0,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-04-01-02-02-15.wav,4,sad,1,0,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-04-02-01-01-15.wav,4,sad,2,0,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-04-02-01-02-15.wav,4,sad,2,0,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-04-02-02-01-15.wav,4,sad,2,0,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-04-02-02-02-15.wav,4,sad,2,0,0,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-05-01-01-01-15.wav,5,angry,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-05-01-01-02-15.wav,5,angry,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-05-01-02-01-15.wav,5,angry,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-05-01-02-02-15.wav,5,angry,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-05-02-01-01-15.wav,5,angry,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-05-02-01-02-15.wav,5,angry,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-05-02-02-01-15.wav,5,angry,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-05-02-02-02-15.wav,5,angry,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-06-01-01-01-15.wav,6,fearful,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-06-01-01-02-15.wav,6,fearful,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-06-01-02-01-15.wav,6,fearful,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-06-01-02-02-15.wav,6,fearful,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-06-02-01-01-15.wav,6,fearful,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-06-02-01-02-15.wav,6,fearful,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-06-02-02-01-15.wav,6,fearful,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-06-02-02-02-15.wav,6,fearful,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-07-01-01-01-15.wav,7,disgust,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-07-01-01-02-15.wav,7,disgust,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-07-01-02-01-15.wav,7,disgust,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-07-01-02-02-15.wav,7,disgust,1,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-07-02-01-01-15.wav,7,disgust,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-07-02-01-02-15.wav,7,disgust,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-07-02-02-01-15.wav,7,disgust,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-07-02-02-02-15.wav,7,disgust,2,0,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-08-01-01-01-15.wav,8,surprised,1,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-08-01-01-02-15.wav,8,surprised,1,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-08-01-02-01-15.wav,8,surprised,1,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-08-01-02-02-15.wav,8,surprised,1,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-08-02-01-01-15.wav,8,surprised,2,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-08-02-01-02-15.wav,8,surprised,2,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-08-02-02-01-15.wav,8,surprised,2,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_15\03-01-08-02-02-02-15.wav,8,surprised,2,1,1,15
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-01-01-01-01-16.wav,1,neutral,1,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-01-01-01-02-16.wav,1,neutral,1,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-01-01-02-01-16.wav,1,neutral,1,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-01-01-02-02-16.wav,1,neutral,1,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-02-01-01-01-16.wav,2,calm,1,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-02-01-01-02-16.wav,2,calm,1,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-02-01-02-01-16.wav,2,calm,1,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-02-01-02-02-16.wav,2,calm,1,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-02-02-01-01-16.wav,2,calm,2,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-02-02-01-02-16.wav,2,calm,2,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-02-02-02-01-16.wav,2,calm,2,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-02-02-02-02-16.wav,2,calm,2,1,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-03-01-01-01-16.wav,3,happy,1,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-03-01-01-02-16.wav,3,happy,1,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-03-01-02-01-16.wav,3,happy,1,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-03-01-02-02-16.wav,3,happy,1,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-03-02-01-01-16.wav,3,happy,2,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-03-02-01-02-16.wav,3,happy,2,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-03-02-02-01-16.wav,3,happy,2,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-03-02-02-02-16.wav,3,happy,2,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-04-01-01-01-16.wav,4,sad,1,0,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-04-01-01-02-16.wav,4,sad,1,0,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-04-01-02-01-16.wav,4,sad,1,0,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-04-01-02-02-16.wav,4,sad,1,0,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-04-02-01-01-16.wav,4,sad,2,0,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-04-02-01-02-16.wav,4,sad,2,0,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-04-02-02-01-16.wav,4,sad,2,0,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-04-02-02-02-16.wav,4,sad,2,0,0,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-05-01-01-01-16.wav,5,angry,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-05-01-01-02-16.wav,5,angry,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-05-01-02-01-16.wav,5,angry,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-05-01-02-02-16.wav,5,angry,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-05-02-01-01-16.wav,5,angry,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-05-02-01-02-16.wav,5,angry,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-05-02-02-01-16.wav,5,angry,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-05-02-02-02-16.wav,5,angry,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-06-01-01-01-16.wav,6,fearful,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-06-01-01-02-16.wav,6,fearful,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-06-01-02-01-16.wav,6,fearful,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-06-01-02-02-16.wav,6,fearful,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-06-02-01-01-16.wav,6,fearful,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-06-02-01-02-16.wav,6,fearful,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-06-02-02-01-16.wav,6,fearful,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-06-02-02-02-16.wav,6,fearful,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-07-01-01-01-16.wav,7,disgust,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-07-01-01-02-16.wav,7,disgust,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-07-01-02-01-16.wav,7,disgust,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-07-01-02-02-16.wav,7,disgust,1,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-07-02-01-01-16.wav,7,disgust,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-07-02-01-02-16.wav,7,disgust,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-07-02-02-01-16.wav,7,disgust,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-07-02-02-02-16.wav,7,disgust,2,0,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-08-01-01-01-16.wav,8,surprised,1,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-08-01-01-02-16.wav,8,surprised,1,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-08-01-02-01-16.wav,8,surprised,1,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-08-01-02-02-16.wav,8,surprised,1,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-08-02-01-01-16.wav,8,surprised,2,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-08-02-01-02-16.wav,8,surprised,2,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-08-02-02-01-16.wav,8,surprised,2,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_16\03-01-08-02-02-02-16.wav,8,surprised,2,1,1,16
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-01-01-01-01-17.wav,1,neutral,1,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-01-01-01-02-17.wav,1,neutral,1,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-01-01-02-01-17.wav,1,neutral,1,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-01-01-02-02-17.wav,1,neutral,1,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-02-01-01-01-17.wav,2,calm,1,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-02-01-01-02-17.wav,2,calm,1,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-02-01-02-01-17.wav,2,calm,1,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-02-01-02-02-17.wav,2,calm,1,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-02-02-01-01-17.wav,2,calm,2,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-02-02-01-02-17.wav,2,calm,2,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-02-02-02-01-17.wav,2,calm,2,1,0,17
